1.00000000,0.02275090
2.00000000,0.02281178
3.00000000,0.02267521
4.00000000,0.02264530
5.00000000,0.02253773
6.00000000,0.02282979
7.00000000,0.02248203
8.00000000,0.02280934
9.00000000,0.02260426
10.00000000,0.02290730
11.00000000,0.02260655
12.00000000,0.02265980
13.00000000,0.02257374
14.00000000,0.02279545
15.00000000,0.02267567
16.00000000,0.02274586
17.00000000,0.02256748
18.00000000,0.02261585
19.00000000,0.02294682
20.00000000,0.02271855
21.00000000,0.02299870
22.00000000,0.02274418
23.00000000,0.02291997
24.00000000,0.02306004
25.00000000,0.02290181
26.00000000,0.02296086
27.00000000,0.02295033
28.00000000,0.02308217
29.00000000,0.02304112
30.00000000,0.02303883
31.00000000,0.02316869
32.00000000,0.02305547
33.00000000,0.02325505
34.00000000,0.02331212
35.00000000,0.02338750
36.00000000,0.02308415
37.00000000,0.02351308
38.00000000,0.02330648
39.00000000,0.02342000
40.00000000,0.02334508
41.00000000,0.02330068
42.00000000,0.02341527
43.00000000,0.02331640
44.00000000,0.02335775
45.00000000,0.02330159
46.00000000,0.02323980
47.00000000,0.02332189
48.00000000,0.02338384
49.00000000,0.02325978
50.00000000,0.02344121
51.00000000,0.02349630
52.00000000,0.02321569
53.00000000,0.02300343
54.00000000,0.02319707
55.00000000,0.02309300
56.00000000,0.02304387
57.00000000,0.02326146
58.00000000,0.02314855
59.00000000,0.02311864
60.00000000,0.02316075
61.00000000,0.02329854
62.00000000,0.02331289
63.00000000,0.02306798
64.00000000,0.02292226
65.00000000,0.02317708
66.00000000,0.02331273
67.00000000,0.02308858
68.00000000,0.02278355
69.00000000,0.02302327
70.00000000,0.02289220
71.00000000,0.02301518
72.00000000,0.02292958
73.00000000,0.02289967
74.00000000,0.02312795
75.00000000,0.02308690
76.00000000,0.02292561
77.00000000,0.02293874
78.00000000,0.02307637
79.00000000,0.02311116
80.00000000,0.02319661
81.00000000,0.02300038
82.00000000,0.02306172
83.00000000,0.02330846
84.00000000,0.02305089
85.00000000,0.02321126
86.00000000,0.02318807
87.00000000,0.02314748
88.00000000,0.02338201
89.00000000,0.02336248
90.00000000,0.02328222
91.00000000,0.02316152
92.00000000,0.02340932
93.00000000,0.02353262
94.00000000,0.02336843
95.00000000,0.02334173
96.00000000,0.02327565
97.00000000,0.02316258
98.00000000,0.02354223
99.00000000,0.02316182
100.00000000,0.02308888
101.00000000,0.02317052
102.00000000,0.02302770
103.00000000,0.02323278
104.00000000,0.02329702
105.00000000,0.02325887
106.00000000,0.02347463
107.00000000,0.02322789
108.00000000,0.02338949
109.00000000,0.02355306
110.00000000,0.02329397
111.00000000,0.02325597
112.00000000,0.02322301
113.00000000,0.02328069
114.00000000,0.02337087
115.00000000,0.02307088
116.00000000,0.02329976
117.00000000,0.02327474
118.00000000,0.02321538
119.00000000,0.02330068
120.00000000,0.02318654
121.00000000,0.02348714
122.00000000,0.02328695
123.00000000,0.02301839
124.00000000,0.02324636
125.00000000,0.02325063
126.00000000,0.02306218
127.00000000,0.02328374
128.00000000,0.02314824
129.00000000,0.02327947
130.00000000,0.02324010
131.00000000,0.02332280
132.00000000,0.02341054
133.00000000,0.02323903
134.00000000,0.02332387
135.00000000,0.02320638
136.00000000,0.02331762
137.00000000,0.02336217
138.00000000,0.02333516
139.00000000,0.02314687
140.00000000,0.02323140
141.00000000,0.02332540
142.00000000,0.02330770
143.00000000,0.02337331
144.00000000,0.02335668
145.00000000,0.02348501
146.00000000,0.02346700
147.00000000,0.02336599
148.00000000,0.02350530
149.00000000,0.02363378
150.00000000,0.02336400
151.00000000,0.02331106
152.00000000,0.02335546
153.00000000,0.02361257
154.00000000,0.02345480
155.00000000,0.02346105
156.00000000,0.02343160
157.00000000,0.02364782
158.00000000,0.02357549
159.00000000,0.02364111
160.00000000,0.02352392
161.00000000,0.02346075
162.00000000,0.02349935
163.00000000,0.02333471
164.00000000,0.02366171
165.00000000,0.02317342
166.00000000,0.02344305
167.00000000,0.02338735
168.00000000,0.02329824
169.00000000,0.02340352
170.00000000,0.02347509
171.00000000,0.02335760
172.00000000,0.02335103
173.00000000,0.02345373
174.00000000,0.02368185
175.00000000,0.02364599
176.00000000,0.02351522
177.00000000,0.02353460
178.00000000,0.02353109
179.00000000,0.02370138
180.00000000,0.02338277
181.00000000,0.02347692
182.00000000,0.02346273
183.00000000,0.02340856
184.00000000,0.02322637
185.00000000,0.02361303
186.00000000,0.02326024
187.00000000,0.02368414
188.00000000,0.02367453
189.00000000,0.02387137
190.00000000,0.02351904
191.00000000,0.02350729
192.00000000,0.02346853
193.00000000,0.02355337
194.00000000,0.02337163
195.00000000,0.02344152
196.00000000,0.02335775
197.00000000,0.02354864
198.00000000,0.02367269
199.00000000,0.02354726
200.00000000,0.02330602
201.00000000,0.02349218
202.00000000,0.02350835
203.00000000,0.02364309
204.00000000,0.02362371
205.00000000,0.02345830
206.00000000,0.02359960
207.00000000,0.02366369
208.00000000,0.02343450
209.00000000,0.02363073
210.00000000,0.02351568
211.00000000,0.02349615
212.00000000,0.02360510
213.00000000,0.02355886
214.00000000,0.02355154
215.00000000,0.02374441
216.00000000,0.02366354
217.00000000,0.02381079
218.00000000,0.02375860
219.00000000,0.02354391
220.00000000,0.02361212
221.00000000,0.02366125
222.00000000,0.02368429
223.00000000,0.02346349
224.00000000,0.02368795
225.00000000,0.02368627
226.00000000,0.02350179
227.00000000,0.02375677
228.00000000,0.02346181
229.00000000,0.02354452
230.00000000,0.02356970
231.00000000,0.02360433
232.00000000,0.02363577
233.00000000,0.02363455
234.00000000,0.02365270
235.00000000,0.02368429
236.00000000,0.02360647
237.00000000,0.02352956
238.00000000,0.02376135
239.00000000,0.02357214
240.00000000,0.02372976
241.00000000,0.02374655
242.00000000,0.02365087
243.00000000,0.02359152
244.00000000,0.02349950
245.00000000,0.02374655
246.00000000,0.02350729
247.00000000,0.02375860
248.00000000,0.02364050
249.00000000,0.02358373
250.00000000,0.02353887
251.00000000,0.02379416
252.00000000,0.02338048
253.00000000,0.02365606
254.00000000,0.02362860
255.00000000,0.02342611
256.00000000,0.02370382
257.00000000,0.02377066
258.00000000,0.02365408
259.00000000,0.02397330
260.00000000,0.02351949
261.00000000,0.02377951
262.00000000,0.02367193
263.00000000,0.02366415
264.00000000,0.02347189
265.00000000,0.02382025
266.00000000,0.02361593
267.00000000,0.02355306
268.00000000,0.02365393
269.00000000,0.02369253
270.00000000,0.02371054
271.00000000,0.02368246
272.00000000,0.02357824
273.00000000,0.02369757
274.00000000,0.02359823
275.00000000,0.02348714
276.00000000,0.02376455
277.00000000,0.02386908
278.00000000,0.02375998
279.00000000,0.02365209
280.00000000,0.02373266
281.00000000,0.02374746
282.00000000,0.02386450
283.00000000,0.02372457
284.00000000,0.02358785
285.00000000,0.02378744
286.00000000,0.02373083
287.00000000,0.02373037
288.00000000,0.02357916
289.00000000,0.02377844
290.00000000,0.02376364
291.00000000,0.02386267
292.00000000,0.02380529
293.00000000,0.02368322
294.00000000,0.02362066
295.00000000,0.02380819
296.00000000,0.02381765
297.00000000,0.02386114
298.00000000,0.02384436
299.00000000,0.02389822
300.00000000,0.02373098
301.00000000,0.02357626
302.00000000,0.02367208
303.00000000,0.02368933
304.00000000,0.02375067
305.00000000,0.02376913
306.00000000,0.02359991
307.00000000,0.02397269
308.00000000,0.02376226
309.00000000,0.02370809
310.00000000,0.02373175
311.00000000,0.02384985
312.00000000,0.02360586
313.00000000,0.02377417
314.00000000,0.02369116
315.00000000,0.02369070
316.00000000,0.02357259
317.00000000,0.02363287
318.00000000,0.02380804
319.00000000,0.02389532
320.00000000,0.02374060
321.00000000,0.02391928
322.00000000,0.02365347
323.00000000,0.02383749
324.00000000,0.02365759
325.00000000,0.02393652
326.00000000,0.02349187
327.00000000,0.02380423
328.00000000,0.02388800
329.00000000,0.02404822
330.00000000,0.02309529
331.00000000,0.02246250
332.00000000,0.02245914
333.00000000,0.02249332
334.00000000,0.02271382
335.00000000,0.02374792
336.00000000,0.02408484
337.00000000,0.02396841
338.00000000,0.02394644
339.00000000,0.02392828
340.00000000,0.02395865
341.00000000,0.02389563
342.00000000,0.02393622
343.00000000,0.02408255
344.00000000,0.02381628
345.00000000,0.02401831
346.00000000,0.02395331
347.00000000,0.02376745
348.00000000,0.02380468
349.00000000,0.02385916
350.00000000,0.02370809
351.00000000,0.02398062
352.00000000,0.02409216
353.00000000,0.02413794
354.00000000,0.02407767
355.00000000,0.02407248
356.00000000,0.02406317
357.00000000,0.02383948
358.00000000,0.02409873
359.00000000,0.02415885
360.00000000,0.02405585
361.00000000,0.02383383
362.00000000,0.02403281
363.00000000,0.02402502
364.00000000,0.02411307
365.00000000,0.02396765
366.00000000,0.02396948
367.00000000,0.02387152
368.00000000,0.02428443
369.00000000,0.02415030
370.00000000,0.02426108
371.00000000,0.02423133
372.00000000,0.02424582
373.00000000,0.02409903
374.00000000,0.02419516
375.00000000,0.02387152
376.00000000,0.02413397
377.00000000,0.02405280
378.00000000,0.02398276
379.00000000,0.02389456
380.00000000,0.02392584
381.00000000,0.02392813
382.00000000,0.02409613
383.00000000,0.02421363
384.00000000,0.02400534
385.00000000,0.02403799
386.00000000,0.02410681
387.00000000,0.02417258
388.00000000,0.02407889
389.00000000,0.02409903
390.00000000,0.02407858
391.00000000,0.02412772
392.00000000,0.02447166
393.00000000,0.02433494
394.00000000,0.02419471
395.00000000,0.02437140
396.00000000,0.02413260
397.00000000,0.02433783
398.00000000,0.02412375
399.00000000,0.02422644
400.00000000,0.02442374
401.00000000,0.02440833
402.00000000,0.02441169
403.00000000,0.02446113
404.00000000,0.02429587
405.00000000,0.02430915
406.00000000,0.02439872
407.00000000,0.02411276
408.00000000,0.02420188
409.00000000,0.02424018
410.00000000,0.02440330
411.00000000,0.02430961
412.00000000,0.02415396
413.00000000,0.02427115
414.00000000,0.02449195
415.00000000,0.02448447
416.00000000,0.02440436
417.00000000,0.02467430
418.00000000,0.02440742
419.00000000,0.02446387
420.00000000,0.02440467
421.00000000,0.02433661
422.00000000,0.02418677
423.00000000,0.02435935
424.00000000,0.02431098
425.00000000,0.02449454
426.00000000,0.02428824
427.00000000,0.02438849
428.00000000,0.02455833
429.00000000,0.02446204
430.00000000,0.02440101
431.00000000,0.02455863
432.00000000,0.02444770
433.00000000,0.02441978
434.00000000,0.02441108
435.00000000,0.02441718
436.00000000,0.02431647
437.00000000,0.02445975
438.00000000,0.02431022
439.00000000,0.02444236
440.00000000,0.02440757
441.00000000,0.02449027
442.00000000,0.02439307
443.00000000,0.02435904
444.00000000,0.02437339
445.00000000,0.02435203
446.00000000,0.02425132
447.00000000,0.02434730
448.00000000,0.02417823
449.00000000,0.02429908
450.00000000,0.02410498
451.00000000,0.02426276
452.00000000,0.02450019
453.00000000,0.02431373
454.00000000,0.02405814
455.00000000,0.02420233
456.00000000,0.02429664
457.00000000,0.02435828
458.00000000,0.02442603
459.00000000,0.02450111
460.00000000,0.02427756
461.00000000,0.02422080
462.00000000,0.02433997
463.00000000,0.02449363
464.00000000,0.02443229
465.00000000,0.02460380
466.00000000,0.02464836
467.00000000,0.02457404
468.00000000,0.02481056
469.00000000,0.02470207
470.00000000,0.02476600
471.00000000,0.02475486
472.00000000,0.02474876
473.00000000,0.02481987
474.00000000,0.02481575
475.00000000,0.02513451
476.00000000,0.02487449
477.00000000,0.02494560
